Ply,Mate,FEN
5,M1,rnbqkb1r/ppp1pppp/5n2/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/2Bp4/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n1Bp4/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/8/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/2Bp3p/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/8/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/2Bp2p1/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/8/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/3B4/6P1/8/PPPPPP1P/RNBQK1NR b KQ -
5,M1,rnbqkbnr/ppp1p1pp/2Bp1p2/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5pP1/8/8/8/PPPPPP1P/RNBQKBNR b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/8/2B1P1P1/8/PPPP1P1P/RNBQK1NR b KQ -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/8/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/2Bpp3/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3pp3/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/ppppkppp/4p3/6B1/3P2P1/8/PPP1PP1P/RN1QKBNR b KQ -
5,M1,rnbqkbnr/ppp2ppp/3pp3/8/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/6P1/8/7B/PPPPPP1P/RNBQK1NR b KQ -
5,M1,rnbq1bnr/pppkpppp/2Bp4/8/6P1/8/PPPPPP1P/RNBQK1NR b KQ -
5,M1,rn1qkbnr/ppp1pppp/2Bpb3/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/2Bp4/5b2/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/2Bp4/8/6b1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp2pppp/2Bp4/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1pBp4/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p1Bp4/8/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/2Bp4/7p/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/2Bp4/6p1/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/2Bp4/5p2/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/2Bp4/4p3/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp2pppp/2Bp4/2p5/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/2Bp4/1p6/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/2Bp4/p7/6P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B3b2/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B6/4P1b1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/1B5p/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/1B4p1/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/1B3p2/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/1B2p3/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/1Bp5/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/3p4/1B6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/pB6/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/8/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/8/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/5b2/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/Q1P3b1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/8/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/8/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/7p/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/6p1/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/5p2/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/4p3/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/2p5/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/p7/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/1B1p3p/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/3p3p/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/8/1B1p2p1/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/8/3p2p1/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/8/3B1p2/6P1/8/PPPPPP1P/RNBQK1NR b KQ -
5,M1,rnbq1bnr/pppppkpp/6P1/5p2/8/8/PPPPPP1P/RNBQKBNR b KQ -
5,M1,rnbq1bnr/pppppkpp/8/5p2/2B1P1P1/8/PPPP1P1P/RNBQK1NR b KQ -
5,M1,rnbqkbnr/ppp1p1pp/8/1B1p1p2/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/8/3p1p2/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/8/1B1pp3/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/ppppkppp/8/4p1B1/3P2P1/8/PPP1PP1P/RN1QKBNR b KQ -
5,M1,rnbqkbnr/ppp2ppp/8/3pp3/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/8/3p2P1/8/7B/PPPPPP1P/RNBQK1NR b KQ -
5,M1,rnbqkbnr/ppp1pppp/2B5/8/3p2P1/8/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/pppkpppp/8/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQ -
5,M1,rnb1kbnr/ppp1pppp/3q4/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/4b3/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/1B1p1b2/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/1B1p4/4P1b1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1B6/4p1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1B6/3pP1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp2pppp/8/1Bpp4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/8/1B1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/8/pB1p4/4P1P1/8/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/pppkpppp/8/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQ -
5,M1,rnb1kbnr/ppp1pppp/3q4/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/4b3/3p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/3p1b2/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/3p4/Q1P3b1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/8/Q1p3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/8/Q1Pp2P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/8/2pp4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/8/p2p4/Q1P3P1/8/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppppp1pp/5p1n/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppppp1pp/7n/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n2p2/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n5/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n4p2/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n7/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p1p/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/7p/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/4N3/5P2/8/PPPPP1PP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/8/2B1PP2/8/PPPP2PP/RNBQK1NR b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQ -
5,M1,rnbqkbnr/pppp2pp/4pp2/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/2p2p2/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/1p3p2/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/p4p2/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp1pp/8/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p2/7Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,#,rnbqkbnr/ppppp2p/5p2/6pQ/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppp2pp/5p2/4p2Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p3Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/5p2/2p4Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/5p2/1p5Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/5p2/p6Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/4pP2/8/8/8/PPPPP1PP/RNBQKBNR b KQ -
5,M1,rnbqkbnr/ppp2ppp/3pp3/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppp2pp/4p3/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3pp3/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/4N3/5P2/8/PPPPP1PP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppkpppp/3p4/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQ -
5,M1,rnbq1bnr/pppkpppp/3p4/8/4PPQ1/8/PPPP2PP/RNB1KBNR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B3b2/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B6/4PPb1/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B6/4PP2/7b/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/1B5p/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/1B4p1/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/1B3p2/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/1B2p3/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/1Bp5/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/3p4/1B6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/pB6/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/5b2/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/Q1P2Pb1/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/Q1P2P2/7b/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/8/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/7p/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/6p1/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/5p2/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/4p3/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/2p5/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/p7/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/2p5/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/1p6/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/p7/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/1B1p4/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/3p4/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/8/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/1B1p3p/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/3p3p/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,#,rnbqkbnr/ppppp2p/8/5ppQ/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/8/1B1p2p1/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/8/3p2p1/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/8/4Np2/5P2/8/PPPPP1PP/RNBQKB1R b KQ -
5,M1,rnbqkb1r/ppppp1pp/5n2/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/8/5p2/2B1PP2/8/PPPP2PP/RNBQK1NR b KQ -
5,M1,rnbq1bnr/pppppkpp/8/5p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQ -
5,M1,rnbqkbnr/ppppp1pp/8/7Q/4pP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppp2pp/8/4pp1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/8/1B1p1p2/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/8/3p1p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/8/2p2p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/8/1p3p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/8/p4p1Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/8/3p1p2/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/5P2/4p3/8/8/PPPPP1PP/RNBQKBNR b KQ -
5,M1,rnbqkbnr/ppp2ppp/8/1B1pp3/4PP2/8/PPPP2PP/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/8/3pp3/Q1P2P2/8/PP1PP1PP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/8/3pN3/5P2/8/PPPPP1PP/RNBQKB1R b KQ -
